date_sold,price,suburb,city_name,state,lat,lon,bedrooms,property_type,loc_pid,lga_pid,LGA_Name
7/8/2020,495000,Pakenham,Melbourne,VIC,-38.05511385,145.472297,4,house,VIC2023,VIC161,Cardinia
7/8/2020,767500,Richmond,Melbourne,VIC,-37.81656042,145.003598,2,unit,VIC2167,VIC115,Melbourne
7/8/2020,290000,Sunshine,Melbourne,VIC,-37.77974888,144.8327798,1,unit,VIC2398,VIC168,Brimbank
7/8/2020,710000,Heidelberg,Melbourne,VIC,-37.756708,145.067422,2,unit,VIC1159,VIC165,Banyule
7/8/2020,815000,Berwick,Melbourne,VIC,-38.032538,145.365009,4,house,VIC224,VIC127,Casey
7/8/2020,1385000,Thornbury,Melbourne,VIC,-37.759338,144.98851,3,house,VIC2511,VIC170,Darebin
7/8/2020,440000,Pakenham,Melbourne,VIC,-38.06857033,145.4842422,3,house,VIC2023,VIC161,Cardinia
7/8/2020,761000,Ormond,Melbourne,VIC,-37.90333674,145.0407199,2,unit,VIC2012,VIC89,Glen
7/8/2020,598000,Frankston,Melbourne,VIC,-38.132741,145.132331,3,house,VIC939,VIC88,Frankston
7/8/2020,405000,South Yarra,Melbourne,VIC,-37.837775,144.988347,1,unit,VIC2318,VIC109,Stonnington
7/8/2020,459000,Hoppers Crossing,Melbourne,VIC,-37.86747177,144.7020874,3,house,VIC1195,VIC95,Wyndham
7/8/2020,495000,Chadstone,Melbourne,VIC,-37.88822873,145.1071099,2,unit,VIC527,VIC104,Monash
7/8/2020,760000,Mill Park,Melbourne,VIC,-37.658403,145.053948,4,house,VIC1677,VIC114,Whittlesea
7/8/2020,436000,Broadmeadows,Melbourne,VIC,-37.69337555,144.9247242,2,townhouse,VIC346,VIC96,Hume
7/8/2020,475000,Frankston,Melbourne,VIC,-38.132848,145.139642,3,house,VIC939,VIC88,Frankston
7/8/2020,795000,Berwick,Melbourne,VIC,-38.03429589,145.3598431,3,house,VIC224,VIC127,Casey
7/8/2020,620000,Keilor Downs,Melbourne,VIC,-37.724349,144.811774,4,house,VIC1310,VIC168,Brimbank
7/8/2020,615000,Armadale,Melbourne,VIC,-37.86137946,145.0193056,2,unit,VIC66,VIC109,Stonnington
7/8/2020,767500,Richmond,Melbourne,VIC,-37.81656042,145.003598,2,unit,VIC2167,VIC115,Greater
7/8/2020,870000,Rowville,Melbourne,VIC,-37.936089,145.247796,4,house,VIC2209,VIC128,Knox
7/8/2020,800000,Mulgrave,Melbourne,VIC,-37.92505,145.177851,3,house,VIC1823,VIC104,Monash
7/8/2020,630000,Mount Evelyn,Melbourne,VIC,-37.77614751,145.3810638,3,townhouse,VIC1790,VIC129,Yarra
7/8/2020,1600000,Collingwood,Melbourne,VIC,-37.80605548,144.9854907,3,unit,VIC613,VIC115,Yarra
7/8/2020,1181000,Rowville,Melbourne,VIC,-37.900634,145.2774973,4,house,VIC2209,VIC128,Knox
7/8/2020,880000,Oakleigh South,Melbourne,VIC,-37.922817,145.087133,4,townhouse,VIC1998,VIC98,Monash
7/8/2020,767500,Richmond,Melbourne,VIC,-37.81656042,145.003598,2,unit,VIC2167,VIC115,Yarra
7/8/2020,528000,Armadale,Melbourne,VIC,-37.860544,145.018525,2,unit,VIC66,VIC109,Stonnington
7/8/2020,570000,Armadale,Melbourne,VIC,-37.85491053,145.0112513,1,unit,VIC66,VIC109,Stonnington
7/8/2020,746000,Mulgrave,Melbourne,VIC,-37.92632,145.169094,3,house,VIC1823,VIC104,Monash
7/9/2020,735000,Templestowe,Melbourne,VIC,-37.75592259,145.1329505,2,townhouse,VIC2485,VIC141,Manningham
7/9/2020,558180,Doreen,Melbourne,VIC,-37.57719315,145.1305935,3,house,VIC774,VIC114,Whittlesea
7/9/2020,790000,Mooroolbark,Melbourne,VIC,-37.790163,145.318706,4,house,VIC1749,VIC129,Yarra
7/9/2020,490000,St Kilda East,Melbourne,VIC,-37.86735585,145.00005,1,unit,VIC2347,VIC89,Glen
7/9/2020,540000,Footscray,Melbourne,VIC,-37.790765,144.8847435,2,townhouse,VIC927,VIC101,Maribyrnong
7/9/2020,654000,Kilsyth,Melbourne,VIC,-37.80934227,145.3188305,3,unit,VIC1349,VIC129,Yarra
7/9/2020,686250,Doreen,Melbourne,VIC,-37.59517703,145.1264818,4,house,VIC774,VIC114,Nillumbik
7/9/2020,455000,Clyde,Melbourne,VIC,-38.1206028,145.3223632,3,house,VIC579,VIC127,Casey
7/9/2020,686250,Doreen,Melbourne,VIC,-37.59517703,145.1264818,4,house,VIC774,VIC114,Whittlesea
7/9/2020,650000,Berwick,Melbourne,VIC,-38.055592,145.357239,4,house,VIC224,VIC127,Casey
7/9/2020,345000,Hawthorn East,Melbourne,VIC,-37.82347223,145.0484079,1,unit,VIC1144,VIC167,Boroondara
7/9/2020,550000,South Morang,Melbourne,VIC,-37.635101,145.064327,3,house,VIC2316,VIC114,Whittlesea
7/9/2020,558180,Doreen,Melbourne,VIC,-37.57719315,145.1305935,3,house,VIC774,VIC114,Nillumbik
7/9/2020,490000,St Kilda East,Melbourne,VIC,-37.86735585,145.00005,1,unit,VIC2347,VIC89,Port
7/9/2020,599900,Clyde North,Melbourne,VIC,-38.10988772,145.3454869,4,house,VIC580,VIC127,Casey
7/9/2020,846000,Melbourne,Melbourne,VIC,-37.80921956,144.9589382,3,unit,VIC1634,VIC107,Port
7/9/2020,540000,Reservoir,Melbourne,VIC,-37.71064412,145.0083895,3,townhouse,VIC2158,VIC170,Darebin
7/9/2020,599000,Greensborough,Melbourne,VIC,-37.709738,145.109654,3,unit,VIC1096,VIC106,Nillumbik
7/9/2020,599000,Greensborough,Melbourne,VIC,-37.709738,145.109654,3,unit,VIC1096,VIC106,Banyule
7/9/2020,438800,North Melbourne,Melbourne,VIC,-37.80527416,144.9577877,1,unit,VIC1962,VIC132,Melbourne
7/9/2020,900000,Macleod,Melbourne,VIC,-37.71556269,145.0609148,3,townhouse,VIC1559,VIC170,Banyule
7/9/2020,501000,Carlton,Melbourne,VIC,-37.80279429,144.9643849,2,unit,VIC494,VIC132,Melbourne
7/9/2020,1140000,Eltham,Melbourne,VIC,-37.713878,145.158601,4,house,VIC858,VIC106,Nillumbik
7/9/2020,390000,West Melbourne,Melbourne,VIC,-37.80739117,144.9487224,1,unit,VIC2760,VIC132,Melbourne
7/9/2020,505000,Chirnside Park,Melbourne,VIC,-37.75985142,145.309355,2,townhouse,VIC554,VIC129,Yarra
7/9/2020,663000,Newport,Melbourne,VIC,-37.84010935,144.8670067,2,house,VIC1930,VIC97,Hobsons
7/9/2020,250000,Glen Iris,Melbourne,VIC,-37.85295897,145.0523228,1,unit,VIC1001,VIC109,Boroondara
7/9/2020,866000,Southbank,Melbourne,VIC,-37.82561851,144.962872,2,unit,VIC2319,VIC107,Melbourne
7/9/2020,1530000,Preston,Melbourne,VIC,-37.749656,145.010575,3,house,VIC2117,VIC170,Darebin
7/9/2020,866000,Southbank,Melbourne,VIC,-37.82561851,144.962872,2,unit,VIC2319,VIC107,Port
7/9/2020,599000,Melbourne,Melbourne,VIC,-37.81558374,144.9530742,2,unit,VIC1634,VIC107,Port
7/9/2020,846000,Melbourne,Melbourne,VIC,-37.80921956,144.9589382,3,unit,VIC1634,VIC107,Melbourne
7/9/2020,670000,Macleod,Melbourne,VIC,-37.72695768,145.066202,2,unit,VIC1559,VIC170,Banyule
7/9/2020,470000,Coburg,Melbourne,VIC,-37.73891082,144.9684014,2,unit,VIC593,VIC131,Moreland
7/9/2020,1000000,Bulleen,Melbourne,VIC,-37.778335,145.091352,4,house,VIC386,VIC141,Manningham
7/9/2020,1050000,Richmond,Melbourne,VIC,-37.81656042,145.003598,3,townhouse,VIC2167,VIC115,Greater
7/9/2020,585000,Reservoir,Melbourne,VIC,-37.71115635,144.998162,2,townhouse,VIC2158,VIC170,Darebin
7/9/2020,575000,Craigieburn,Melbourne,VIC,-37.56570922,144.9001005,4,house,VIC660,VIC96,Hume
7/9/2020,470000,Frankston,Melbourne,VIC,-38.13569955,145.1463238,3,unit,VIC939,VIC88,Frankston
7/9/2020,515000,Altona Meadows,Melbourne,VIC,-37.86639937,144.7880155,2,house,VIC35,VIC97,Hobsons
7/9/2020,1175000,Langwarrin,Melbourne,VIC,-38.16141,145.219029,4,house,VIC1461,VIC88,Frankston
7/9/2020,950000,Langwarrin,Melbourne,VIC,-38.1572,145.198388,5,house,VIC1461,VIC88,Frankston
7/9/2020,735000,Langwarrin,Melbourne,VIC,-38.145363,145.20666,4,house,VIC1461,VIC88,Frankston
7/9/2020,601500,Carrum Downs,Melbourne,VIC,-38.10195,145.193524,3,house,VIC507,VIC88,Frankston
7/9/2020,870000,Beaconsfield,Melbourne,VIC,-38.059062,145.387663,5,house,VIC175,VIC161,Cardinia
7/9/2020,1600000,Ascot Vale,Melbourne,VIC,-37.778865,144.92911,4,house,VIC74,VIC121,Moonee
7/9/2020,630000,Wollert,Melbourne,VIC,-37.61665256,144.9978538,3,house,VIC2821,VIC114,Whittlesea
7/9/2020,700000,Greenvale,Melbourne,VIC,-37.61831823,144.9098679,4,house,VIC1097,VIC96,Hume
7/9/2020,500000,Wollert,Melbourne,VIC,-37.61526524,145.0020876,3,house,VIC2821,VIC114,Whittlesea
7/9/2020,1050000,Richmond,Melbourne,VIC,-37.81656042,145.003598,3,townhouse,VIC2167,VIC115,Melbourne
7/9/2020,610000,Mernda,Melbourne,VIC,-37.59688332,145.0943838,4,house,VIC1653,VIC114,Whittlesea
7/9/2020,1050000,Richmond,Melbourne,VIC,-37.81656042,145.003598,3,townhouse,VIC2167,VIC115,Yarra
7/9/2020,599000,Melbourne,Melbourne,VIC,-37.81558374,144.9530742,2,unit,VIC1634,VIC107,Melbourne
7/9/2020,250000,Glen Iris,Melbourne,VIC,-37.85295897,145.0523228,1,unit,VIC1001,VIC109,Stonnington
7/9/2020,736100,South Yarra,Melbourne,VIC,-37.83764281,145.001203,2,unit,VIC2318,VIC109,Melbourne
7/9/2020,540000,Cheltenham,Melbourne,VIC,-37.95673864,145.0668255,2,townhouse,VIC537,VIC98,Bayside
7/9/2020,540000,Cheltenham,Melbourne,VIC,-37.95673864,145.0668255,2,townhouse,VIC537,VIC98,Kingston
7/9/2020,880000,Vermont,Melbourne,VIC,-37.844949,145.197531,3,house,VIC2630,VIC136,Whitehorse
7/9/2020,890500,Vermont,Melbourne,VIC,-37.835175,145.207246,4,house,VIC2630,VIC136,Knox
7/9/2020,620000,St Albans,Melbourne,VIC,-37.752065,144.814476,5,house,VIC2335,VIC168,Brimbank
7/9/2020,558000,Wyndham Vale,Melbourne,VIC,-37.89852841,144.611382,4,house,VIC2884,VIC95,Wyndham
7/9/2020,418000,Wyndham Vale,Melbourne,VIC,-37.84593035,144.5927541,3,house,VIC2884,VIC95,Wyndham
7/9/2020,405000,Pakenham,Melbourne,VIC,-38.0695575,145.4376996,3,house,VIC2023,VIC161,Cardinia
7/9/2020,890500,Vermont,Melbourne,VIC,-37.835175,145.207246,4,house,VIC2630,VIC136,Whitehorse
7/9/2020,1400000,Bentleigh,Melbourne,VIC,-37.91801676,145.0273018,3,house,VIC214,VIC89,Glen
7/9/2020,491000,Wyndham Vale,Melbourne,VIC,-37.888879,144.629747,3,house,VIC2884,VIC95,Wyndham
7/9/2020,520000,Pakenham,Melbourne,VIC,-38.05562452,145.4954316,3,house,VIC2023,VIC161,Cardinia
7/9/2020,420000,Melton West,Melbourne,VIC,-37.678074,144.555057,3,house,VIC1638,VIC176,Melton
7/9/2020,375000,Werribee,Melbourne,VIC,-37.878058,144.663143,3,house,VIC2753,VIC95,Wyndham
7/9/2020,375000,Werribee,Melbourne,VIC,-37.878058,144.663143,3,house,VIC2753,VIC95,Hobsons
7/9/2020,678000,Dandenong North,Melbourne,VIC,-37.94334184,145.2005124,3,house,VIC706,VIC91,Greater
7/9/2020,601000,Wyndham Vale,Melbourne,VIC,-37.89748494,144.610962,4,house,VIC2884,VIC95,Wyndham
7/9/2020,1750000,Mount Waverley,Melbourne,VIC,-37.870101,145.139587,4,house,VIC1811,VIC104,Monash
7/9/2020,710000,Parkdale,Melbourne,VIC,-37.98413739,145.087375,3,unit,VIC2033,VIC98,Kingston
7/9/2020,400000,Bunyip,Melbourne,VIC,-38.095648,145.721269,2,unit,VIC411,VIC161,Cardinia
7/9/2020,410000,Dandenong,Melbourne,VIC,-37.98057145,145.2195733,2,unit,VIC705,VIC91,Greater
7/9/2020,275000,Melton South,Melbourne,VIC,-37.70164991,144.5662507,2,unit,VIC1637,VIC176,Melton
7/9/2020,477500,Pakenham,Melbourne,VIC,-38.05807578,145.4541638,4,house,VIC2023,VIC161,Cardinia
7/9/2020,490000,Pakenham,Melbourne,VIC,-38.08652753,145.4814421,4,house,VIC2023,VIC161,Cardinia
7/9/2020,611250,Oakleigh East,Melbourne,VIC,-37.91329359,145.121012,2,unit,VIC1997,VIC104,Monash
7/9/2020,665000,Fraser Rise,Melbourne,VIC,-37.7113842,144.7252298,4,house,VICRE3336,VIC176,Melton
7/9/2020,575000,Caroline Springs,Melbourne,VIC,-37.741477,144.744521,4,house,VIC499,VIC176,Melton
7/9/2020,635000,Croydon,Melbourne,VIC,-37.78713344,145.3018956,3,house,VIC680,VIC139,Maroondah
7/9/2020,1026000,Croydon,Melbourne,VIC,-37.77792371,145.2968761,4,house,VIC680,VIC139,Maroondah
7/9/2020,880000,Vermont,Melbourne,VIC,-37.844949,145.197531,3,house,VIC2630,VIC136,Knox
7/9/2020,521500,Caroline Springs,Melbourne,VIC,-37.748545,144.725036,3,house,VIC499,VIC176,Melton
7/9/2020,1395000,Mount Martha,Melbourne,VIC,-38.280668,145.004486,4,house,VIC1798,VIC125,Mornington
7/9/2020,425000,Broadmeadows,Melbourne,VIC,-37.68639629,144.9276475,3,house,VIC346,VIC96,Hume
7/9/2020,1405000,Glen Waverley,Melbourne,VIC,-37.869172,145.168907,4,house,VIC1004,VIC104,Monash
7/9/2020,630000,Frankston,Melbourne,VIC,-38.16787,145.159263,3,house,VIC939,VIC88,Frankston
7/9/2020,1130000,Glen Waverley,Melbourne,VIC,-37.869652,145.17309,3,house,VIC1004,VIC104,Whitehorse
7/9/2020,770000,Wandin North,Melbourne,VIC,-37.77377287,145.4139063,4,house,VIC2676,VIC129,Yarra
7/9/2020,3500000,Albert Park,Melbourne,VIC,-37.840041,144.957172,4,house,VIC17,VIC107,Port
7/9/2020,709000,Narre Warren South,Melbourne,VIC,-38.06334401,145.2983743,4,house,VIC1892,VIC127,Casey
7/9/2020,600000,South Yarra,Melbourne,VIC,-37.83508965,144.9962488,2,unit,VIC2318,VIC109,Stonnington
7/9/2020,1130000,Glen Waverley,Melbourne,VIC,-37.869652,145.17309,3,house,VIC1004,VIC104,Monash
7/9/2020,490000,Epping,Melbourne,VIC,-37.64793149,145.0295704,3,house,VIC870,VIC114,Whittlesea
7/9/2020,540000,Sunbury,Melbourne,VIC,-37.58033585,144.7114358,3,house,VIC2394,VIC96,Hume
7/9/2020,600000,South Yarra,Melbourne,VIC,-37.83508965,144.9962488,2,unit,VIC2318,VIC109,Melbourne
7/9/2020,6000000,Brighton,Melbourne,VIC,-37.919589,144.992388,5,house,VIC336,VIC116,Bayside
7/9/2020,736100,South Yarra,Melbourne,VIC,-37.83764281,145.001203,2,unit,VIC2318,VIC109,Stonnington
7/9/2020,1405000,Glen Waverley,Melbourne,VIC,-37.869172,145.168907,4,house,VIC1004,VIC104,Whitehorse
7/9/2020,1370000,Sunbury,Melbourne,VIC,-37.551634,144.733967,4,house,VIC2394,VIC96,Hume
7/9/2020,790000,Narre Warren South,Melbourne,VIC,-38.0701493,145.3215744,5,house,VIC1892,VIC127,Casey
7/10/2020,950000,Reservoir,Melbourne,VIC,-37.730309,145.025141,3,house,VIC2158,VIC170,Darebin
7/10/2020,1625000,Surrey Hills,Melbourne,VIC,-37.834948,145.096939,3,house,VIC2402,VIC167,Whitehorse
7/10/2020,690000,Sunshine North,Melbourne,VIC,-37.777368,144.846634,2,house,VIC2399,VIC168,Brimbank
7/10/2020,542500,Pakenham,Melbourne,VIC,-38.06540506,145.4905425,4,house,VIC2023,VIC161,Cardinia
7/10/2020,628000,Truganina,Melbourne,VIC,-37.84081452,144.7429488,4,house,VIC2585,VIC176,Wyndham
7/10/2020,770000,Pakenham,Melbourne,VIC,-38.060408,145.478745,4,house,VIC2023,VIC161,Cardinia
7/10/2020,385000,Richmond,Melbourne,VIC,-37.81191575,144.9927956,1,unit,VIC2167,VIC115,Yarra
7/10/2020,710000,Narre Warren,Melbourne,VIC,-38.040122,145.31125,4,house,VIC1889,VIC127,Casey
7/10/2020,580000,Southbank,Melbourne,VIC,-37.82415932,144.9625583,2,unit,VIC2319,VIC107,Melbourne
7/10/2020,465000,Sunshine North,Melbourne,VIC,-37.76843801,144.8330176,2,unit,VIC2399,VIC168,Brimbank
7/10/2020,1340000,Beaumaris,Melbourne,VIC,-37.979295,145.049907,4,house,VIC182,VIC116,Bayside
7/10/2020,823000,Windsor,Melbourne,VIC,-37.85261155,144.9976967,3,unit,VIC2807,VIC107,Stonnington
7/10/2020,487500,Sunshine,Melbourne,VIC,-37.7853993,144.8211771,2,unit,VIC2398,VIC168,Brimbank
7/10/2020,1460000,Balwyn,Melbourne,VIC,-37.808905,145.081234,3,townhouse,VIC122,VIC167,Boroondara
7/10/2020,545000,Pascoe Vale,Melbourne,VIC,-37.71645912,144.944265,2,unit,VIC2037,VIC131,Moreland
7/10/2020,485000,Melbourne,Melbourne,VIC,-37.81558374,144.9530742,2,unit,VIC1634,VIC107,Port
7/10/2020,292500,Sunshine,Melbourne,VIC,-37.78856518,144.8306545,1,unit,VIC2398,VIC168,Brimbank
7/10/2020,485000,Melbourne,Melbourne,VIC,-37.81558374,144.9530742,2,unit,VIC1634,VIC107,Melbourne
7/10/2020,385000,Richmond,Melbourne,VIC,-37.81191575,144.9927956,1,unit,VIC2167,VIC115,Greater
7/10/2020,1450000,Thornbury,Melbourne,VIC,-37.757836,145.020027,4,house,VIC2511,VIC170,Darebin
7/10/2020,620000,Melbourne,Melbourne,VIC,-37.81558374,144.9530742,2,unit,VIC1634,VIC107,Port
7/10/2020,620000,Melbourne,Melbourne,VIC,-37.81558374,144.9530742,2,unit,VIC1634,VIC107,Melbourne
7/10/2020,1420000,Maribyrnong,Melbourne,VIC,-37.78749,144.894453,4,house,VIC1598,VIC101,Maribyrnong
7/10/2020,525000,Roxburgh Park,Melbourne,VIC,-37.625648,144.922664,4,house,VIC2210,VIC96,Hume
7/10/2020,620000,Yarra Glen,Melbourne,VIC,-37.660212,145.373201,3,house,VIC2911,VIC129,Yarra
7/10/2020,420000,Pakenham,Melbourne,VIC,-38.08122461,145.4807268,3,unit,VIC2023,VIC161,Cardinia
7/10/2020,842000,Sunshine,Melbourne,VIC,-37.79205,144.844288,3,house,VIC2398,VIC168,Brimbank
7/10/2020,1345000,Mooroolbark,Melbourne,VIC,-37.791994,145.315678,2,house,VIC1749,VIC129,Yarra
7/10/2020,740000,Cranbourne,Melbourne,VIC,-38.118234,145.262071,4,house,VIC661,VIC127,Casey
7/10/2020,417500,Cranbourne,Melbourne,VIC,-38.10505682,145.2746503,3,house,VIC661,VIC127,Casey
7/10/2020,936000,Wantirna South,Melbourne,VIC,-37.879832,145.219307,3,house,VIC2689,VIC128,Knox
7/10/2020,851000,Boronia,Melbourne,VIC,-37.844107,145.295298,4,house,VIC304,VIC128,Knox
7/10/2020,360000,Craigieburn,Melbourne,VIC,-37.61286108,144.9368065,3,unit,VIC660,VIC96,Hume
7/10/2020,542000,Sunbury,Melbourne,VIC,-37.594667,144.6998926,4,house,VIC2394,VIC96,Hume
7/10/2020,530000,Tarneit,Melbourne,VIC,-37.83262088,144.648613,3,house,VIC2453,VIC95,Wyndham
7/10/2020,640000,Mooroolbark,Melbourne,VIC,-37.77518323,145.3267113,3,house,VIC1749,VIC129,Yarra
7/10/2020,731250,Frankston,Melbourne,VIC,-38.170315,145.151965,4,house,VIC939,VIC88,Frankston
7/10/2020,675000,Frankston,Melbourne,VIC,-38.160498,145.13919,3,house,VIC939,VIC88,Frankston
7/10/2020,650000,Frankston,Melbourne,VIC,-38.158539,145.163025,4,house,VIC939,VIC88,Frankston
7/10/2020,745000,Berwick,Melbourne,VIC,-38.052952,145.352168,4,house,VIC224,VIC127,Casey
7/10/2020,1900000,South Melbourne,Melbourne,VIC,-37.83372716,144.9660114,3,unit,VIC2315,VIC107,Port
7/10/2020,670000,Berwick,Melbourne,VIC,-38.07375943,145.3528961,4,house,VIC224,VIC127,Casey
7/10/2020,780000,Hadfield,Melbourne,VIC,-37.704139,144.941469,3,house,VIC1116,VIC131,Moreland
7/10/2020,605000,Langwarrin,Melbourne,VIC,-38.153624,145.180164,3,townhouse,VIC1461,VIC88,Frankston
7/10/2020,640000,Mornington,Melbourne,VIC,-38.229269,145.054431,3,house,VIC1757,VIC125,Mornington
7/10/2020,920000,Doncaster East,Melbourne,VIC,-37.78450876,145.1631761,3,townhouse,VIC767,VIC141,Manningham
7/10/2020,320000,Melton South,Melbourne,VIC,-37.695197,144.574295,3,house,VIC1637,VIC176,Melton
7/10/2020,716000,The Basin,Melbourne,VIC,-37.853711,145.305693,3,house,VIC2499,VIC128,Knox
7/10/2020,435000,Richmond,Melbourne,VIC,-37.828237,144.989708,1,unit,VIC2167,VIC115,Melbourne
7/10/2020,385000,Richmond,Melbourne,VIC,-37.81191575,144.9927956,1,unit,VIC2167,VIC115,Melbourne
7/10/2020,670000,Richmond,Melbourne,VIC,-37.82009585,145.0038096,2,unit,VIC2167,VIC115,Yarra
7/10/2020,670000,Richmond,Melbourne,VIC,-37.82009585,145.0038096,2,unit,VIC2167,VIC115,Greater
7/10/2020,670000,Richmond,Melbourne,VIC,-37.82009585,145.0038096,2,unit,VIC2167,VIC115,Melbourne
7/10/2020,610000,Bentleigh,Melbourne,VIC,-37.91530311,145.0352195,2,unit,VIC214,VIC89,Glen
7/10/2020,621000,Gladstone Park,Melbourne,VIC,-37.685868,144.896865,4,house,VIC994,VIC96,Hume
7/10/2020,875000,Mernda,Melbourne,VIC,-37.5853239,145.0883617,4,house,VIC1653,VIC114,Whittlesea
7/10/2020,663000,Malvern East,Melbourne,VIC,-37.88390876,145.0599738,2,unit,VIC1582,VIC109,Stonnington
7/10/2020,406500,Malvern East,Melbourne,VIC,-37.876452,145.05966,1,unit,VIC1582,VIC109,Stonnington
7/10/2020,1625000,Surrey Hills,Melbourne,VIC,-37.834948,145.096939,3,house,VIC2402,VIC167,Boroondara
7/10/2020,350000,Elsternwick,Melbourne,VIC,-37.8847868,145.0085887,1,unit,VIC857,VIC89,Glen
7/10/2020,347000,Frankston,Melbourne,VIC,-38.14654141,145.1308476,1,unit,VIC939,VIC88,Frankston
7/10/2020,775000,Briar Hill,Melbourne,VIC,-37.70541223,145.1249885,3,house,VIC330,VIC165,Banyule
7/10/2020,715000,St Albans,Melbourne,VIC,-37.73841209,144.8037797,4,house,VIC2335,VIC168,Brimbank
7/10/2020,435000,Richmond,Melbourne,VIC,-37.828237,144.989708,1,unit,VIC2167,VIC115,Yarra
7/10/2020,435000,Richmond,Melbourne,VIC,-37.828237,144.989708,1,unit,VIC2167,VIC115,Greater
7/10/2020,610000,Craigieburn,Melbourne,VIC,-37.58834675,144.8931622,4,house,VIC660,VIC96,Hume
7/10/2020,790000,Keilor Downs,Melbourne,VIC,-37.72529,144.797473,4,house,VIC1310,VIC168,Brimbank
7/10/2020,407000,Melton South,Melbourne,VIC,-37.73146923,144.5698797,3,house,VIC1637,VIC176,Melton
7/10/2020,595000,Narre Warren,Melbourne,VIC,-38.006769,145.31,4,house,VIC1889,VIC127,Casey
7/10/2020,815000,Murrumbeena,Melbourne,VIC,-37.90143633,145.0640623,2,unit,VIC1845,VIC89,Glen
7/10/2020,580000,Southbank,Melbourne,VIC,-37.82415932,144.9625583,2,unit,VIC2319,VIC107,Port
7/10/2020,1930000,Montmorency,Melbourne,VIC,-37.718646,145.124936,4,house,VIC1729,VIC165,Banyule
7/10/2020,845000,Ringwood,Melbourne,VIC,-37.822198,145.239575,4,house,VIC2171,VIC139,Maroondah
7/10/2020,725000,Ringwood,Melbourne,VIC,-37.80640969,145.2251542,3,house,VIC2171,VIC139,Maroondah
7/10/2020,515000,Meadow Heights,Melbourne,VIC,-37.65556443,144.9276061,4,house,VIC1629,VIC96,Hume
7/10/2020,600000,Meadow Heights,Melbourne,VIC,-37.653513,144.91554,4,house,VIC1629,VIC96,Hume
7/10/2020,610000,Laverton,Melbourne,VIC,-37.85397,144.770384,3,townhouse,VIC1471,VIC95,Hobsons
7/10/2020,890000,Ringwood,Melbourne,VIC,-37.788246,145.256927,4,house,VIC2171,VIC139,Maroondah
7/10/2020,1070000,Nunawading,Melbourne,VIC,-37.815416,145.181107,4,house,VIC1981,VIC136,Whitehorse
7/10/2020,1550000,Yarrambat,Melbourne,VIC,-37.64409535,145.1298177,4,house,VIC2917,VIC106,Nillumbik
7/10/2020,507500,Brunswick East,Melbourne,VIC,-37.76926335,144.980123,2,unit,VIC362,VIC131,Moreland
7/10/2020,505000,Diggers Rest,Melbourne,VIC,-37.62313094,144.7097559,3,house,VIC749,VIC176,Melton
7/10/2020,515000,Meadow Heights,Melbourne,VIC,-37.65556443,144.9276061,4,townhouse,VIC1629,VIC96,Hume
7/10/2020,525000,Mickleham,Melbourne,VIC,-37.57389252,144.8915938,3,house,VIC1669,VIC96,Hume
7/10/2020,520000,Caroline Springs,Melbourne,VIC,-37.744063,144.745769,3,house,VIC499,VIC176,Melton
7/10/2020,600000,Doveton,Melbourne,VIC,-37.99200892,145.2435462,3,house,VIC778,VIC127,Casey
7/10/2020,1302000,Glen Waverley,Melbourne,VIC,-37.88213293,145.1720191,4,townhouse,VIC1004,VIC104,Whitehorse
7/10/2020,1302000,Glen Waverley,Melbourne,VIC,-37.88213293,145.1720191,4,townhouse,VIC1004,VIC104,Monash
7/10/2020,770000,Greenvale,Melbourne,VIC,-37.639236,144.905848,4,house,VIC1097,VIC96,Hume
7/10/2020,881000,Kilsyth,Melbourne,VIC,-37.805818,145.330777,5,house,VIC1349,VIC129,Yarra
7/10/2020,820000,Ringwood East,Melbourne,VIC,-37.804443,145.255808,3,house,VIC2172,VIC139,Maroondah
7/10/2020,630000,Wyndham Vale,Melbourne,VIC,-37.884961,144.621728,3,house,VIC2884,VIC95,Wyndham
7/10/2020,1070000,West Footscray,Melbourne,VIC,-37.79133852,144.871583,5,house,VIC2759,VIC101,Maribyrnong
7/10/2020,820000,Narre Warren South,Melbourne,VIC,-38.061854,145.32235,3,house,VIC1892,VIC127,Casey
7/10/2020,830000,Narre Warren South,Melbourne,VIC,-38.029058,145.290401,4,house,VIC1892,VIC127,Casey
7/10/2020,665000,Narre Warren South,Melbourne,VIC,-38.059302,145.316972,4,house,VIC1892,VIC127,Casey
7/10/2020,710000,Boronia,Melbourne,VIC,-37.85915138,145.2883616,4,townhouse,VIC304,VIC128,Knox
7/10/2020,520000,St Kilda,Melbourne,VIC,-37.8570577,144.9869979,1,unit,VIC2346,VIC107,Port
7/10/2020,457000,Point Cook,Melbourne,VIC,-37.89245263,144.7469642,3,townhouse,VIC2082,VIC95,Wyndham
7/10/2020,991000,Warranwood,Melbourne,VIC,-37.771294,145.245983,4,house,VIC2708,VIC139,Maroondah
7/10/2020,440000,St Kilda,Melbourne,VIC,-37.86747084,144.9847664,2,unit,VIC2346,VIC107,Port
7/10/2020,1035000,Richmond,Melbourne,VIC,-37.812066,145.006447,2,house,VIC2167,VIC115,Melbourne
7/10/2020,1035000,Richmond,Melbourne,VIC,-37.812066,145.006447,2,house,VIC2167,VIC115,Greater
